koi_period,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,target,koi_disposition,kepid
1.000747038,0.9967,1823.5,4.14,0.908,147.4,1620.0,1635.2,5472.0,4.499,0.79,0,FALSE POSITIVE,7552344
8.884922995,2.07004,16053.4,10.51,0.069,388.2,770.0,83.21,5332.0,4.5,0.843,1,CONFIRMED,757450
8.09888906,4.20241,6911.1,8.95,0.018,435.9,986.0,223.19,6214.0,4.442,1.076,1,CONFIRMED,7585481
10.00653012,5.344,936.1,3.52,0.862,71.9,876.0,139.21,6063.0,4.47,1.001,1,CONFIRMED,7663691
17.855221681,7.41287,9065.2,13.16,0.075,915.7,911.0,163.04,6823.0,4.308,1.367,1,CONFIRMED,5812701
5.007316661,4.2362,6932.3,6.96,0.344,431.4,998.0,234.28,5865.0,4.563,0.827,1,CONFIRMED,8039892
2.211116989,1.6485,724.2,1.85,0.69,42.6,931.0,177.19,4500.0,4.656,0.646,1,CONFIRMED,8150320
27.9541337,3.95,942.5,1.9,0.063,25.4,400.0,6.04,4500.0,4.656,0.646,1,CONFIRMED,8150320
12.69104387,3.7727,252.1,2.57,0.008,60.2,1008.0,244.3,5869.0,4.024,1.626,1,CONFIRMED,11086270
4.409409243,3.8636,12861.0,10.95,0.028,85.8,1101.0,347.06,5600.0,4.368,0.975,0,FALSE POSITIVE,7767559
16.23947096,4.0374,2590.7,4.14,0.043,123.8,598.0,30.14,5191.0,4.564,0.837,1,CONFIRMED,7825899
6.308201629,2.9785,1328.5,2.96,0.03,86.2,819.0,106.44,5191.0,4.564,0.837,1,CONFIRMED,7825899
2.052349884,2.0778,14280.6,13.12,0.437,1072.1,1497.0,1183.18,5855.0,4.393,1.08,1,CONFIRMED,7849854
9.7704486,2.4517,1897.8,2.23,0.09,58.0,460.0,10.59,3906.0,4.73,0.509,1,CONFIRMED,7870390
5.169804269,2.153,1037.4,1.66,0.351,41.4,569.0,24.75,3906.0,4.73,0.509,1,CONFIRMED,7870390
21.22261195,6.5093,366.0,2.48,0.02,114.9,771.0,83.56,5945.0,4.213,1.302,1,CONFIRMED,5094751
20.09017037,4.154,1432.1,2.25,0.886,36.9,362.0,4.05,3906.0,4.73,0.509,1,CONFIRMED,7870390
7.11373257,2.1764,807.6,1.16,0.334,44.4,429.0,8.01,3561.0,4.855,0.411,1,CONFIRMED,7907423
3.306551643,1.8177,509.2,0.91,0.001,37.8,554.0,22.19,3561.0,4.855,0.411,1,CONFIRMED,7907423
15.36845737,2.4714,756.1,1.11,0.115,30.9,332.0,2.86,3561.0,4.855,0.411,1,CONFIRMED,7907423
13.81020318,3.048,1309.7,4.56,0.791,46.2,833.0,113.75,5942.0,4.327,1.142,1,CONFIRMED,7938496
4.093578461,2.5833,538.6,2.85,0.93,36.4,1182.0,461.07,6077.0,4.471,0.999,1,CONFIRMED,8490993
105.145959,8.593,685.4,3.43,0.964,15.4,401.0,6.09,6077.0,4.471,0.999,1,CONFIRMED,8490993
10.8484518,2.9993,1675.6,2.34,0.21,64.5,499.0,14.66,4201.0,4.682,0.591,1,CONFIRMED,8505670
6.66833241,1.915,362.3,1.18,0.644,14.2,587.0,28.06,4201.0,4.682,0.591,1,CONFIRMED,8505670
4.082274889,3.23015,17859.2,10.55,0.093,1669.1,1016.0,251.48,5655.0,4.581,0.794,1,CONFIRMED,8544996
42.1406089,5.083,895.5,1.85,0.045,21.6,349.0,3.49,4500.0,4.656,0.646,1,CONFIRMED,8150320
4.617490562,2.2618,575.8,1.62,0.649,28.1,728.0,66.47,4500.0,4.656,0.646,1,CONFIRMED,8150320
10.19849255,2.4283,634.1,1.75,0.714,21.4,559.0,23.11,4500.0,4.656,0.646,1,CONFIRMED,8150320
5.795063956,3.2496,1692.9,4.33,0.949,119.4,950.0,192.74,5865.0,4.563,0.827,0,FALSE POSITIVE,8180063
7.15681552,2.5882,867.0,2.47,0.45,47.7,782.0,88.23,5029.0,4.494,0.838,1,CONFIRMED,8226994
17.64830851,2.0873,763.3,2.43,0.653,23.8,579.0,26.49,5029.0,4.494,0.838,1,CONFIRMED,8226994
4.14810719,2.535,175.2,1.08,0.093,12.9,938.0,182.76,5029.0,4.494,0.838,1,CONFIRMED,8226994
16.51410989,4.1575,973.5,2.72,0.395,55.9,655.0,43.57,5527.0,4.488,0.866,1,CONFIRMED,8247638
30.1329298,5.172,1015.8,3.14,0.839,44.8,536.0,19.55,5527.0,4.488,0.866,1,CONFIRMED,8247638
4.79090809,2.603,251.3,1.36,0.11,21.2,990.0,227.24,5527.0,4.488,0.866,1,CONFIRMED,8247638
31.71981013,4.819,363.4,3.09,0.125,63.1,743.0,71.97,5869.0,4.024,1.626,1,CONFIRMED,11086270
99.6415962,4.448,952.5,2.64,0.028,22.7,360.0,3.97,5527.0,4.488,0.866,1,CONFIRMED,8247638
4.708326451,3.16114,7912.7,10.6,0.061,633.4,1162.0,431.02,5560.0,4.246,1.21,1,CONFIRMED,8255887
16.37198661,3.8449,4147.6,540.37,9.303,54.5,438.0,8.71,4187.0,4.656,0.592,0,FALSE POSITIVE,8256049
5.392026903,2.9804,1151.4,2.68,0.314,77.4,850.0,123.33,5198.0,4.589,0.801,1,CONFIRMED,8414716
6.491682808,4.301,7163.3,9.66,0.535,502.3,1062.0,301.54,6123.0,4.413,1.107,1,CONFIRMED,9141746
3.044770796,10.0134,1695.0,24.54,1.252,203.5,1076.0,317.36,5525.0,4.603,0.753,0,FALSE POSITIVE,9159275
3.855603916,3.2179,16652.7,13.61,0.348,1173.9,1212.0,508.65,6033.0,4.46,1.046,1,CONFIRMED,9166862
3.855599139,3.183,1030.9,3.57,0.864,90.1,1158.0,425.74,5936.0,4.501,0.965,0,FALSE POSITIVE,9166870
38.47876629,5.04169,23530.0,13.26,0.003,1077.8,484.0,13.01,5510.0,4.539,0.879,1,CONFIRMED,11449844
37.601661282,8.30604,59130.1,27.22,0.408,1667.3,606.0,31.86,6140.0,4.354,1.096,0,FALSE POSITIVE,8605074
3.314947362,1.8007,1398.2,3.94,0.799,123.5,1155.0,421.03,5609.0,4.481,0.944,1,CONFIRMED,8628973
6.71969089,3.0231,969.7,4.37,0.985,45.4,952.0,194.18,5931.0,4.479,0.866,0,FALSE POSITIVE,8655354
39.6431552,6.5292,15663.8,10.98,0.062,690.3,472.0,11.74,5231.0,4.455,0.9,1,CONFIRMED,8672910
51.42598578,16.9422,66067.7,29.66,0.203,1843.8,549.0,21.4,6257.0,4.41,1.147,0,FALSE POSITIVE,8686150
21.80451611,3.4097,1144.9,2.6,0.751,49.9,543.0,20.48,5481.0,4.629,0.708,1,CONFIRMED,8689031
10.28194593,3.4366,1110.7,2.53,0.168,55.0,680.0,50.6,5196.0,4.593,0.775,1,CONFIRMED,8689373
18.11993039,4.2309,1506.9,2.95,0.206,60.7,563.0,23.77,5196.0,4.593,0.775,1,CONFIRMED,8689373
3.78402867,1.9012,426.1,1.7,0.691,25.6,949.0,191.78,5196.0,4.593,0.775,1,CONFIRMED,8689373
5.15448142,3.228,697.5,2.94,0.933,48.1,964.0,204.1,5431.0,4.457,0.884,1,CONFIRMED,8826878
33.80364366,11.4813,13494.4,20.7,0.023,529.9,745.0,72.71,5855.0,3.999,1.796,0,FALSE POSITIVE,5897826
5.743469797,3.4412,1240.2,3.13,0.001,79.7,982.0,219.95,5897.0,4.531,0.891,1,CONFIRMED,8883593
19.974485239,4.23479,40293.1,26.56,0.886,1398.8,700.0,56.84,6108.0,4.471,0.997,0,FALSE POSITIVE,9016295
3.166353562,3.3129,1473.4,3.82,0.032,128.3,1273.0,621.92,6007.0,4.47,0.998,1,CONFIRMED,9077124
23.899634407,3.81881,20953.1,44.04,1.245,547.8,652.0,42.8,6192.0,4.503,0.924,0,FALSE POSITIVE,9097120
3.388012244,2.6849,280.1,2.11,0.433,30.6,1315.0,705.93,5553.0,4.221,1.25,1,CONFIRMED,9466668
5.83909761,3.1915,273.6,2.06,0.341,25.2,1097.0,341.48,5553.0,4.221,1.25,1,CONFIRMED,9466668
1.620467654,2.1888,159.6,1.57,0.271,22.7,1681.0,1893.42,5553.0,4.221,1.25,1,CONFIRMED,9466668
10.6816951,3.605,307.8,2.3,0.646,21.9,897.0,152.75,5553.0,4.221,1.25,1,CONFIRMED,9466668
6.104849417,4.6912,2090.3,3.18,0.041,293.7,784.0,89.25,5085.0,4.584,0.712,1,CONFIRMED,9479273
3.578780566,2.91089,11382.2,10.43,0.079,1838.4,1145.0,406.6,5524.0,4.421,0.994,1,CONFIRMED,8359498
3.187067566,3.119,1037.4,23.88,1.234,37.2,1079.0,319.76,5450.0,4.552,0.811,0,FALSE POSITIVE,9171801
5.826657508,2.9183,1539.1,4.09,0.033,81.1,1013.0,248.57,5561.0,4.362,1.06,1,CONFIRMED,9334289
12.41216347,3.739,611.3,2.58,0.021,25.6,787.0,90.65,5561.0,4.362,1.06,1,CONFIRMED,9334289
18.74649011,3.895,796.8,3.05,0.508,26.7,686.0,52.38,5561.0,4.362,1.06,1,CONFIRMED,9334289
20.86021229,5.1937,1910.5,5.5,0.066,117.0,781.0,87.76,6035.0,4.22,1.257,1,CONFIRMED,9347899
42.63427848,6.1998,1719.3,5.22,0.142,78.7,615.0,33.82,6035.0,4.22,1.257,1,CONFIRMED,9347899
87.6476068,8.871,1009.6,4.0,0.147,37.5,484.0,12.94,6035.0,4.22,1.257,1,CONFIRMED,9347899
9.467821474,2.4327,2237.0,2.13,0.081,124.7,407.0,6.47,3582.0,4.807,0.458,1,CONFIRMED,9388479
0.893040969,1.0981,741.7,1.24,0.009,87.8,893.0,151.14,3582.0,4.807,0.458,1,CONFIRMED,9388479
4.942783419,3.25346,11144.7,10.62,0.566,2040.7,1008.0,244.42,5514.0,4.459,0.978,1,CONFIRMED,11359879
20.83426731,4.0454,988.4,2.74,0.256,45.1,595.0,29.62,5537.0,4.549,0.88,1,CONFIRMED,9406990
9.94602357,3.3862,994.5,3.12,0.035,51.0,807.0,100.34,5344.0,4.365,1.013,1,CONFIRMED,9415172
1.04562195,1.8955,213.0,1.45,0.037,25.3,1710.0,2031.84,5344.0,4.365,1.013,1,CONFIRMED,9415172
5.71462396,2.336,297.8,1.78,0.503,16.7,971.0,210.16,5344.0,4.365,1.013,1,CONFIRMED,9415172
102.9641952,15.735,1896.7,39.0,0.922,86.1,797.0,95.4,5047.0,3.066,7.119,0,FALSE POSITIVE,9904059
8.14515981,5.073,446.8,3.43,0.965,32.2,1050.0,287.91,5896.0,4.197,1.24,1,CONFIRMED,3231341
18.9985279,4.529,430.7,43.17,1.3,16.9,792.0,93.03,5896.0,4.197,1.24,1,CONFIRMED,3231341
4.24439049,3.282,174.0,2.07,0.949,15.1,1305.0,686.99,5896.0,4.197,1.24,1,CONFIRMED,3231341
28.5742692,4.9427,824.9,2.32,0.068,97.1,538.0,19.83,5551.0,4.508,0.812,1,CONFIRMED,7626506
7.34373964,1.1784,574.4,1.84,0.185,32.2,839.0,117.5,5757.0,4.597,0.762,1,CONFIRMED,10482160
0.445277068,3.539,186.7,35.74,1.2962,28.9,2562.0,10177.11,6167.0,4.444,1.064,0,FALSE POSITIVE,10485069
0.379463865,0.86896,1973.3,59.56,1.246,458.6,3000.0,19256.81,5075.0,3.892,1.783,0,FALSE POSITIVE,3233043
9.88047978,2.78458,18541.0,23.6,1.02,534.5,860.0,129.45,6113.0,4.512,0.917,0,FALSE POSITIVE,6579806
4.6484156,38.1939,128.4,5.06,0.968,91.7,2259.0,6152.88,6980.0,3.577,3.482,0,FALSE POSITIVE,3560301
17.512014768,1.8248,4511.7,13.66,0.994,322.3,804.0,98.77,6224.0,4.33,1.132,0,FALSE POSITIVE,4044005
0.525154153,2.1441,747.5,23.61,1.226,116.1,2073.0,4391.51,5582.0,4.497,0.846,0,FALSE POSITIVE,5802246
1.303861044,4.0541,598.2,27.85,1.258,140.6,1610.0,1595.19,5758.0,4.475,0.902,0,FALSE POSITIVE,6066403
0.73452496,6.7,,,,,,,,,,0,FALSE POSITIVE,6209637
2.55549176,9.083,113.8,23.35,1.228,24.3,1312.0,701.68,5948.0,4.508,0.901,0,FALSE POSITIVE,5988031
2.947376671,2.0911,433.2,403.59,2.641,62.3,2404.0,7903.84,8090.0,4.002,2.234,0,FALSE POSITIVE,7684873
224.7789355,11.1899,3487.5,7.67,0.652,235.7,333.0,2.92,5873.0,4.293,1.235,1,CONFIRMED,8559644
0.890110752,0.8774,321.5,1.25,0.216,19.6,1372.0,838.42,4768.0,4.628,0.711,0,FALSE POSITIVE,2851100
5.76573396,2.924,248.0,7.47,0.708,22.2,1964.0,3518.78,5772.0,3.364,4.434,0,FALSE POSITIVE,3130300
7.42608123,3.6379,443.3,2.47,0.097,37.5,1037.0,273.78,6049.0,4.353,1.176,1,CONFIRMED,3240158
15.9868932,4.158,178.5,1.62,0.533,10.9,803.0,98.51,6049.0,4.353,1.176,1,CONFIRMED,3240158
0.73094589,4.32,250.2,17.12,1.169,37.5,1922.0,3248.17,5901.0,4.553,0.848,0,FALSE POSITIVE,3228959
18.92537246,3.9835,640.9,13.92,0.806,41.0,1171.0,443.58,4941.0,3.317,4.885,1,CONFIRMED,3218908
0.933749106,4.256,186.2,3.22,0.736,136.3,2863.0,15822.49,6215.0,3.849,2.188,0,FALSE POSITIVE,10341913
2.037440623,3.442,118.6,1.19,0.715,27.0,1572.0,1448.05,6253.0,4.415,1.015,0,FALSE POSITIVE,10480921
31.5925809,13.566,145.1,1.78,0.283,25.5,688.0,53.09,5676.0,4.1,1.487,1,CONFIRMED,10350571
17.157236,11.284,110.4,1.55,0.238,23.6,844.0,119.87,5676.0,4.1,1.487,1,CONFIRMED,10350571
1.97376085,1.82542,30222.4,8.78,0.337,1252.5,753.0,76.1,3807.0,4.762,0.503,1,CONFIRMED,3749365
13.118962443,4.3045,372.2,8.25,0.042,267.4,1768.0,2310.43,7221.0,3.488,4.24,1,CONFIRMED,11013201
4.618767792,5.9957,4399.1,7.48,0.766,270.1,1170.0,442.78,6013.0,4.381,1.033,0,FALSE POSITIVE,11673674
2.785821236,3.5599,68.9,1.69,0.893,53.6,1784.0,2388.98,6202.0,4.026,1.733,1,CONFIRMED,3632418
52.56901867,6.7507,26900.0,78.54,1.197,184.3,737.0,69.62,7240.0,4.178,1.717,0,FALSE POSITIVE,3441784
3.411758679,3.158,570.6,14.71,1.213,35.6,684.0,51.85,3995.0,4.71,0.561,0,FALSE POSITIVE,5820218
0.525426427,1.0801,324.6,1.45,0.113,63.6,2069.0,4349.62,5791.0,4.575,0.802,0,FALSE POSITIVE,5876368
1.269091415,1.4647,340.9,1.41,0.412,73.5,1331.0,740.47,5041.0,4.576,0.766,1,CONFIRMED,5809890
2.853133997,1.465,277.1,1.36,0.698,39.7,1016.0,251.77,5041.0,4.576,0.766,1,CONFIRMED,5809890
6.79685353,3.1702,393.1,2.01,0.62,29.8,985.0,222.91,6061.0,4.486,0.97,1,CONFIRMED,6131236
8.667822346,4.9658,2121.9,67.37,1.276,187.6,1303.0,681.39,6266.0,3.923,1.889,0,FALSE POSITIVE,9048161
1.475323222,2.3155,154.9,5.88,0.136,27.2,2740.0,13331.51,4941.0,3.317,4.885,1,CONFIRMED,3218908
4.15246118,2.5755,223.4,7.62,0.639,24.5,1941.0,3354.56,4941.0,3.317,4.885,1,CONFIRMED,3218908
6.7210783,7.46,,,,,,,,,,0,FALSE POSITIVE,3235672
8.7348852,4.49,270.7,1.59,0.314,24.8,890.0,148.62,5982.0,4.493,0.96,1,CONFIRMED,2837111
10.26547688,3.733,399.6,1.81,0.69,20.1,770.0,83.13,5699.0,4.553,0.853,0,FALSE POSITIVE,3120276
3.305577989,2.5903,17971.0,25.89,1.145,39.6,1027.0,263.55,5534.0,4.629,0.707,0,FALSE POSITIVE,3547091
4.800653901,9.0419,15304.4,16.91,0.785,298.0,1347.0,778.45,6715.0,4.347,1.241,0,FALSE POSITIVE,3869825
15.06649901,5.9885,36348.0,56.44,1.018,154.6,932.0,177.96,5751.0,4.028,1.626,0,FALSE POSITIVE,3655332
34.82008158,11.1711,18847.8,11.36,0.663,882.6,459.0,10.49,5114.0,4.522,0.784,0,FALSE POSITIVE,4042026
0.651784374,2.0141,2779.3,33.65,1.224,195.2,2090.0,4500.59,5555.0,4.375,1.061,0,FALSE POSITIVE,3344419
1.353771892,7.012,1349.1,430.99,1.203,76.7,4903.0,136609.48,4283.0,2.012,15.76,0,FALSE POSITIVE,11192141
18.95491633,24.249,867.5,71.39,1.228,249.3,1139.0,397.48,6362.0,3.761,2.534,0,FALSE POSITIVE,11494130
4.348866254,3.2797,625.6,2436.69,1.187,56.3,6421.0,401588.95,3598.0,0.65,101.451,0,FALSE POSITIVE,5648449
47.93094546,2.6897,2144.4,68.02,1.272,221.1,905.0,158.41,8214.0,4.104,1.938,0,FALSE POSITIVE,12167361
3.99751422,3.686,32.8,2.98,0.0303,6.1,2203.0,5563.95,5066.0,3.122,5.324,0,FALSE POSITIVE,8607720
1.592633181,5.5605,633.1,1.56,0.003,66.9,1053.0,290.51,4506.0,4.626,0.651,0,FALSE POSITIVE,1433962
67.5923754,12.249,4158.1,12.1,0.728,60.9,588.0,28.2,6038.0,4.082,1.744,1,CONFIRMED,9032900
17.02902786,4.645,568.9,2.54,0.202,29.8,755.0,76.66,5839.0,4.327,1.067,1,CONFIRMED,5956342
6.84619236,3.529,246.8,1.67,0.077,17.7,1022.0,258.41,5839.0,4.327,1.067,1,CONFIRMED,5956342
67.8321638,7.358,507.8,2.39,0.027,15.5,476.0,12.14,5839.0,4.327,1.067,1,CONFIRMED,5956342
43.1312147,3.198,447.8,2.39,0.67,11.8,554.0,22.21,5839.0,4.327,1.067,1,CONFIRMED,5956342
1.224866441,1.7086,196.0,1.54,0.286,21.1,1741.0,2174.33,5553.0,4.32,1.107,1,CONFIRMED,5956656
37.8102649,8.733,570.3,2.33,0.061,35.2,566.0,24.27,6085.0,4.451,0.973,1,CONFIRMED,3109930
25.93406406,4.6142,414.5,2.48,0.014,42.2,695.0,55.1,5952.0,4.287,1.225,1,CONFIRMED,2854914
83.4463485,6.536,503.0,2.73,0.058,36.1,471.0,11.59,5952.0,4.287,1.225,1,CONFIRMED,2854914
7.04710032,2.926,400.9,25.2,1.195,24.0,986.0,223.84,5766.0,4.363,1.068,0,FALSE POSITIVE,3337425
12.99204853,6.0175,270.6,2.03,0.091,38.7,866.0,132.94,5765.0,4.236,1.242,1,CONFIRMED,3116412
11.11620211,4.211,4843.9,8.96,0.937,115.3,853.0,125.21,6122.0,4.471,0.996,0,FALSE POSITIVE,3865567
1.922861499,3.5734,1916.2,5.09,0.943,103.4,1392.0,884.12,5778.0,4.531,0.911,0,FALSE POSITIVE,3544689
0.635445336,1.8592,2547.4,19.0,1.253,182.2,1177.0,451.42,3920.0,4.7,0.55,0,FALSE POSITIVE,4037164
1.665784138,1.8946,2006.2,97.27,1.27,148.0,2636.0,11424.49,6261.0,3.686,2.789,0,FALSE POSITIVE,3443790
55.6639167,23.546,3414.4,34.14,1.298,103.4,434.0,8.38,5587.0,4.528,0.853,0,FALSE POSITIVE,3966912
52.09081627,8.6388,2894.1,7.14,0.065,243.5,592.0,29.07,6198.0,4.237,1.324,1,CONFIRMED,8394721
7.1548608,7.694,780.4,7.41,0.9848,24.2,1482.0,1141.57,7443.0,4.166,1.739,0,FALSE POSITIVE,11607193
4.28746668,1.5693,790.1,2.29,0.374,19.4,942.0,186.31,5296.0,4.576,0.815,1,CONFIRMED,1161345
2.002779769,2.231,260.5,1.42,0.242,22.2,1311.0,696.4,5346.0,4.44,0.892,0,FALSE POSITIVE,10227501
8.18739443,3.0472,517.6,1.92,0.377,38.4,782.0,88.36,5251.0,4.494,0.849,1,CONFIRMED,2854698
76.0498163,7.158,445.9,1.75,0.015,17.4,372.0,4.53,5251.0,4.494,0.849,1,CONFIRMED,2854698
3.341799486,2.9254,178.2,1.67,0.426,48.8,1356.0,798.41,5873.0,4.293,1.235,1,CONFIRMED,8559644
3.3226948,3.568,78.7,15.33,0.4722,8.6,3859.0,52428.3,5234.0,2.41,16.959,0,FALSE POSITIVE,6032981
36.97708808,4.737,1269.9,38.6,1.246,59.2,602.0,31.08,5589.0,4.193,1.239,0,FALSE POSITIVE,5866099
1.851409163,10.232,232.5,20.42,1.1117,54.4,2154.0,5090.14,7117.0,4.176,1.469,0,FALSE POSITIVE,5964985
1.303859704,2.8239,36.7,0.98,0.674,34.7,2393.0,7759.2,6802.0,4.103,1.521,0,FALSE POSITIVE,6066416
145.5624926,5.4126,2931.6,40.15,1.274,58.1,387.0,5.33,6148.0,4.346,1.095,0,FALSE POSITIVE,1996679
3.749105745,1.9826,182.6,1.68,0.942,38.0,1160.0,428.25,5751.0,4.447,0.983,1,CONFIRMED,2849805
11.08956602,6.2877,148.1,3.51,0.02,38.9,1422.0,965.62,6353.0,3.698,2.867,1,CONFIRMED,3114811
7.24476126,2.3145,58.0,0.65,0.04,27.2,837.0,116.02,5370.0,4.494,0.874,0,FALSE POSITIVE,3003992
8.70798309,2.4904,1419.6,2.01,0.063,28.1,543.0,20.59,4362.0,4.722,0.554,1,CONFIRMED,3554031
4.17634276,2.335,531.5,1.23,0.142,14.9,694.0,54.8,4362.0,4.722,0.554,1,CONFIRMED,3554031
27.40229859,6.8491,747.5,3.63,0.022,79.3,734.0,68.46,6198.0,4.237,1.324,1,CONFIRMED,8394721
3.179267286,1.0246,200.9,1.21,0.171,41.0,1101.0,347.01,5511.0,4.554,0.857,1,CONFIRMED,7295235
10.38122447,2.715,801.5,2.18,0.319,41.9,672.0,48.37,5095.0,4.566,0.78,1,CONFIRMED,2302548
24.5709023,3.587,764.2,2.82,0.945,26.3,505.0,15.33,5095.0,4.566,0.78,1,CONFIRMED,2302548
81.221876,4.1135,9883.0,16.59,1.01,63.0,385.0,5.2,5619.0,4.536,0.874,0,FALSE POSITIVE,10743597
0.817026268,2.0799,1145.5,2.92,0.01,121.1,1784.0,2386.13,5619.0,4.536,0.874,0,FALSE POSITIVE,10743597
3.024092505,2.8021,7765.0,12.14,0.424,1225.3,1489.0,1162.54,6063.0,4.261,1.358,1,CONFIRMED,9818381
5.670155713,0.9361,536.7,5.85,1.267,37.3,341.0,3.21,3337.0,5.126,0.183,0,FALSE POSITIVE,6124941
1.022678654,1.3712,129.2,1.14,0.019,21.6,1734.0,2138.47,5366.0,4.363,1.02,1,CONFIRMED,6060203
12.10968709,6.3461,284.7,2.98,0.924,33.4,1005.0,240.8,6021.0,4.093,1.458,1,CONFIRMED,5880320
4.75796103,4.66,124.5,1.7,0.621,20.9,1372.0,835.65,6021.0,4.093,1.458,1,CONFIRMED,5880320
20.4972755,8.536,242.9,2.96,0.966,22.8,843.0,119.42,6021.0,4.093,1.458,1,CONFIRMED,5880320
13.55480534,2.288,48.3,0.62,0.497,16.5,679.0,50.41,5370.0,4.494,0.874,0,FALSE POSITIVE,3003992
29.74454668,23.2842,66894.0,20.06,0.337,765.0,455.0,10.1,4889.0,4.569,0.788,0,FALSE POSITIVE,6307537
14.15402428,4.47001,61625.1,53.25,1.1,930.3,777.0,86.13,5850.0,4.404,1.037,0,FALSE POSITIVE,6359798
0.844786082,3.5289,2468.5,35.27,1.297,245.6,1864.0,2846.03,5705.0,4.452,0.915,0,FALSE POSITIVE,6311681
0.848483947,1.4451,1907.4,32.11,1.264,185.0,1908.0,3117.82,5941.0,4.504,0.936,0,FALSE POSITIVE,6365321
11.99097576,5.7401,2124.3,37.47,1.269,102.8,880.0,141.63,6110.0,4.352,1.072,0,FALSE POSITIVE,6301035
53.5292702,5.668,1086.1,2.28,0.346,34.5,348.0,3.48,4736.0,4.624,0.708,1,CONFIRMED,3859079
0.393726813,2.95,564.6,24.17,1.1898,64.8,2705.0,12661.53,6277.0,4.449,1.031,0,FALSE POSITIVE,3557493
2.757584622,0.9267,563.1,1.01,0.093,19.6,615.0,33.79,3683.0,4.84,0.424,1,CONFIRMED,4061149
0.928310036,1.1899,376.2,1.16,0.181,22.6,1115.0,365.72,4109.0,4.672,0.602,1,CONFIRMED,3444588
13.48457668,5.0197,653.5,3.39,0.011,80.8,929.0,176.29,6198.0,4.237,1.324,1,CONFIRMED,8394721
31.8841473,6.122,910.0,3.7,0.938,25.3,563.0,23.82,5779.0,4.477,0.974,1,CONFIRMED,3962243
67.69213907,51.349,25457.2,175.98,0.5581,1328.2,1173.0,448.21,5355.0,2.754,10.703,0,FALSE POSITIVE,10015516
12.06222962,2.0584,300.2,1.62,0.392,32.4,750.0,74.8,5547.0,4.451,0.933,1,CONFIRMED,10154388
9.93146307,5.678,398.6,2.41,0.037,26.2,931.0,177.83,5782.0,4.28,1.22,1,CONFIRMED,1432789
21.85362905,3.439,355.6,1.75,0.676,23.0,618.0,34.57,5830.0,4.54,0.876,1,CONFIRMED,1718189
8.19345065,5.234,115.4,1.74,0.815,15.7,1144.0,405.75,6021.0,4.093,1.458,1,CONFIRMED,5880320
19.97867,10.168,944.3,6.85,0.923,86.2,1351.0,788.02,9651.0,4.229,1.895,0,FALSE POSITIVE,5130369
41.8059544,6.057,434.4,2.02,0.029,28.3,533.0,19.02,5907.0,4.445,0.973,1,CONFIRMED,6037187
15.45158184,2.406,85.3,2.02,0.636,21.0,1285.0,643.83,7839.0,4.08,2.069,0,FALSE POSITIVE,6147122
89.698168533,5.5418,273106.0,102.08,0.684,3420.3,554.0,22.33,6214.0,4.021,1.583,0,FALSE POSITIVE,8257407
1.187352427,4.999,20703.0,67.35,1.222,717.4,2251.0,6067.3,6424.0,4.186,1.489,0,FALSE POSITIVE,8218274
3.012476582,3.1424,1138.5,65.25,1.261,253.4,2371.0,7471.65,8601.0,4.137,2.031,0,FALSE POSITIVE,3964562
4.77800306,2.7361,473.0,1.85,0.02,115.4,932.0,177.79,5192.0,4.489,0.873,1,CONFIRMED,5735762
7.814839231,3.0122,2010.3,5.33,0.945,100.0,903.0,156.74,5887.0,4.499,0.931,0,FALSE POSITIVE,6292162
29.7452499,22.695,778.9,3.6,0.941,55.9,557.0,22.74,5334.0,4.372,1.004,0,FALSE POSITIVE,6307521
5.32667299,3.4045,611.4,2.26,0.043,34.1,1007.0,242.97,5831.0,4.517,0.921,1,CONFIRMED,6359320
0.741057213,1.05299,1996.3,26.67,1.26,251.9,1730.0,2128.29,5496.0,4.592,0.776,0,FALSE POSITIVE,3848972
2.988085455,3.68,802.8,21.81,1.216,48.2,1101.0,348.05,5497.0,4.577,0.809,0,FALSE POSITIVE,3860441
2.783883492,2.4546,903.9,67.17,1.255,86.1,1934.0,3304.55,6028.0,3.835,2.147,0,FALSE POSITIVE,3765771
0.393727296,3.02,903.5,23.05,1.228,82.4,2216.0,5746.51,5628.0,4.575,0.808,0,FALSE POSITIVE,3557341
8.17242644,3.902,864.3,3.29,0.926,37.0,858.0,127.95,5705.0,4.499,0.905,1,CONFIRMED,3859628
13.0607936,3.215,236.6,1.45,0.718,19.4,734.0,68.66,5830.0,4.54,0.876,1,CONFIRMED,1718189
25.9518461,14.581,1058.5,22.32,1.22,65.8,521.0,17.37,5372.0,4.584,0.796,0,FALSE POSITIVE,3858949
25.9518536,14.755,2017.9,24.6,1.25,79.4,494.0,14.09,5198.0,4.604,0.742,0,FALSE POSITIVE,3858824
5.68628739,17.573,5559.7,4.5,0.8548,414.4,1059.0,297.81,6052.0,4.442,0.956,0,FALSE POSITIVE,2157247
15.663886949,2.4775,5144.4,27.36,0.985,175.9,1060.0,298.77,5996.0,3.901,2.221,0,FALSE POSITIVE,7601633
4.020628573,4.4085,20901.0,16.94,0.827,282.6,1232.0,543.92,6210.0,4.45,1.033,0,FALSE POSITIVE,8242681
